 1395.5   -0.1124    0.6653   -0.0000    0.1820   -0.2378    0.0000   -0.6127    0.2823    0.0000
 2810.7    0.6806    0.0001   -0.0000   -0.2155   -0.1649    0.0000    0.1779    0.6569   -0.0000
 2859.7    0.6832    0.1489   -0.0000   -0.0906    0.1184   -0.0000   -0.3223   -0.6205    0.0000
